4486 	DOP1A 	HGNC:21194 	Q5JWR5
4487 	DOP1B 	HGNC:1291 	Q9Y3R5
4488 	DOT1L 	HGNC:24948 	Q8TEK3
4489 	DPAGT1 	HGNC:2995 	Q9H3H5
4490 	DPCD 	HGNC:24542 	Q9BVM2
4491 	DPEP1 	HGNC:3002 	P16444
4492 	DPEP2 	HGNC:23028 	Q9H4A9
4493 	DPEP2NB 	HGNC:52385 	A0A0U1RQF7
4494 	DPEP3 	HGNC:23029 	Q9H4B8
4495 	DPF1 	HGNC:20225 	Q92782
4496 	DPF2 	HGNC:9964 	Q92785
4497 	DPF3 	HGNC:17427 	Q92784
4498 	DPH1 	HGNC:3003 	Q9BZG8
4499 	DPH2 	HGNC:3004 	Q9BQC3
4500 	DPH3 	HGNC:27717 	Q96FX2
4501 	DPH5 	HGNC:24270 	Q9H2P9
4502 	DPH6 	HGNC:30543 	Q7L8W6
4503 	DPH7 	HGNC:25199 	Q9BTV6
4504 	DPM1 	HGNC:3005 	O60762
4505 	DPM2 	HGNC:3006 	O94777
4506 	DPM3 	HGNC:3007 	Q9P2X0
4507 	DPP3 	HGNC:3008 	Q9NY33
4508 	DPP4 	HGNC:3009 	P27487
4509 	DPP6 	HGNC:3010 	P42658
4510 	DPP7 	HGNC:14892 	Q9UHL4
4511 	DPP8 	HGNC:16490 	Q6V1X1
4512 	DPP9 	HGNC:18648 	Q86TI2
4513 	DPP10 	HGNC:20823 	Q8N608
4514 	DPPA2 	HGNC:19197 	Q7Z7J5
4515 	DPPA3 	HGNC:19199 	Q6W0C5
4516 	DPPA4 	HGNC:19200 	Q7L190
4517 	DPPA5 	HGNC:19201 	A6NC42
4518 	DPRX 	HGNC:32166 	A6NFQ7
4519 	DPT 	HGNC:3011 	Q07507
4520 	DPY19L1 	HGNC:22205 	Q2PZI1
4521 	DPY19L2 	HGNC:19414 	Q6NUT2
4522 	DPY19L3 	HGNC:27120 	Q6ZPD9
4523 	DPY19L4 	HGNC:27829 	Q7Z388
4524 	DPY30 	HGNC:24590 	Q9C005
4525 	DPYD 	HGNC:3012 	Q12882
4526 	DPYS 	HGNC:3013 	Q14117
4527 	DPYSL2 	HGNC:3014 	Q16555
4528 	DPYSL3 	HGNC:3015 	Q14195
4529 	DPYSL4 	HGNC:3016 	O14531
4530 	DPYSL5 	HGNC:20637 	Q9BPU6
4531 	DQX1 	HGNC:20410 	Q8TE96
4532 	DR1 	HGNC:3017 	Q01658
4533 	DRAM1 	HGNC:25645 	Q8N682
4534 	DRAM2 	HGNC:28769 	Q6UX65
4535 	DRAP1 	HGNC:3019 	Q14919
4536 	DRAXIN 	HGNC:25054 	Q8NBI3
4537 	DRC1 	HGNC:24245 	Q96MC2
4538 	DRC3 	HGNC:25384 	Q9H069
4539 	DRC7 	HGNC:25289 	Q8IY82
4540 	DRD1 	HGNC:3020 	P21728
4541 	DRD2 	HGNC:3023 	P14416
4542 	DRD3 	HGNC:3024 	P35462
4543 	DRD4 	HGNC:3025 	P21917
4544 	DRD5 	HGNC:3026 	P21918
4545 	DRG1 	HGNC:3029 	Q9Y295
4546 	DRG2 	HGNC:3030 	P55039
4547 	DRGX 	HGNC:21536 	A6NNA5
4548 	DRICH1 	HGNC:28031 	Q6PGQ1
4549 	DROSHA 	HGNC:17904 	Q9NRR4
4550 	DRP2 	HGNC:3032 	Q13474
4551 	DSC1 	HGNC:3035 	Q08554
4552 	DSC2 	HGNC:3036 	Q02487
4553 	DSC3 	HGNC:3037 	Q14574
4554 	DSCAM 	HGNC:3039 	O60469
4555 	DSCAML1 	HGNC:14656 	Q8TD84
4556 	DSCC1 	HGNC:24453 	Q9BVC3
4557 	DSE 	HGNC:21144 	Q9UL01
4558 	DSEL 	HGNC:18144 	Q8IZU8
4559 	DSG1 	HGNC:3048 	Q02413
4560 	DSG2 	HGNC:3049 	Q14126
4561 	DSG3 	HGNC:3050 	P32926
4562 	DSG4 	HGNC:21307 	Q86SJ6
4563 	DSN1 	HGNC:16165 	Q9H410
4564 	DSP 	HGNC:3052 	P15924
4565 	DSPP 	HGNC:3054 	Q9NZW4
4566 	DST 	HGNC:1090 	Q03001
4567 	DSTN 	HGNC:15750 	P60981
4568 	DSTYK 	HGNC:29043 	Q6XUX3
4569 	DTD1 	HGNC:16219 	Q8TEA8
4570 	DTD2 	HGNC:20277 	Q96FN9
4571 	DTHD1 	HGNC:37261 	Q6ZMT9
4572 	DTL 	HGNC:30288 	Q9NZJ0
4573 	DTNA 	HGNC:3057 	Q9Y4J8
4574 	DTNB 	HGNC:3058 	O60941
4575 	DTNBP1 	HGNC:17328 	Q96EV8
4576 	DTWD1 	HGNC:30926 	Q8N5C7
4577 	DTWD2 	HGNC:19334 	Q8NBA8
4578 	DTX1 	HGNC:3060 	Q86Y01
4579 	DTX2 	HGNC:15973 	Q86UW9
4580 	DTX3 	HGNC:24457 	Q8N9I9
4581 	DTX3L 	HGNC:30323 	Q8TDB6
4582 	DTX4 	HGNC:29151 	Q9Y2E6
4583 	DTYMK 	HGNC:3061 	P23919
4584 	DUOX1 	HGNC:3062 	Q9NRD9
4585 	DUOX2 	HGNC:13273 	Q9NRD8
4586 	DUOXA1 	HGNC:26507 	Q1HG43
4587 	DUOXA2 	HGNC:32698 	Q1HG44
4588 	DUS1L 	HGNC:30086 	Q6P1R4
4589 	DUS2 	HGNC:26014 	Q9NX74
4590 	DUS3L 	HGNC:26920 	Q96G46
4591 	DUS4L 	HGNC:21517 	O95620
4592 	DUSP1 	HGNC:3064 	P28562
4593 	DUSP2 	HGNC:3068 	Q05923
4594 	DUSP3 	HGNC:3069 	P51452
4595 	DUSP4 	HGNC:3070 	Q13115
4596 	DUSP5 	HGNC:3071 	Q16690
4597 	DUSP6 	HGNC:3072 	Q16828
4598 	DUSP7 	HGNC:3073 	Q16829
4599 	DUSP8 	HGNC:3074 	Q13202
4600 	DUSP9 	HGNC:3076 	Q99956
4601 	DUSP10 	HGNC:3065 	Q9Y6W6
4602 	DUSP11 	HGNC:3066 	O75319
4603 	DUSP12 	HGNC:3067 	Q9UNI6
4604 	DUSP13A 	HGNC:56772 	[5]
4605 	DUSP13B 	HGNC:19681 	Q6B8I1,Q9UII6
4606 	DUSP14 	HGNC:17007 	O95147
4607 	DUSP15 	HGNC:16236 	Q9H1R2
4608 	DUSP16 	HGNC:17909 	Q9BY84
4609 	DUSP18 	HGNC:18484 	Q8NEJ0
4610 	DUSP19 	HGNC:18894 	Q8WTR2
4611 	DUSP21 	HGNC:20476 	Q9H596
4612 	DUSP22 	HGNC:16077 	Q9NRW4
4613 	DUSP23 	HGNC:21480 	Q9BVJ7
4614 	DUSP26 	HGNC:28161 	Q9BV47
4615 	DUSP28 	HGNC:33237 	Q4G0W2
4616 	DUSP29 	HGNC:23481 	Q68J44
4617 	DUT 	HGNC:3078 	P33316
4618 	DUX1 	HGNC:3079 	O43812
4619 	DUX3 	HGNC:3081 	Q96PT4
4620 	DUX4 	HGNC:50800 	Q9UBX2
4621 	DUX5 	HGNC:3083 	Q96PT3
4622 	DUXA 	HGNC:32179 	A6NLW8
4623 	DUXB 	HGNC:33345 	A0A1W2PPF3
4624 	DVL1 	HGNC:3084 	O14640
4625 	DVL2 	HGNC:3086 	O14641
4626 	DVL3 	HGNC:3087 	Q92997
4627 	DXO 	HGNC:2992 	O77932
4628 	DYDC1 	HGNC:23460 	Q8WWB3
4629 	DYDC2 	HGNC:23468 	Q96IM9
4630 	DYM 	HGNC:21317 	Q7RTS9
4631 	DYNAP 	HGNC:26808 	Q8N1N2
4632 	DYNC1H1 	HGNC:2961 	Q14204
4633 	DYNC1I1 	HGNC:2963 	O14576
4634 	DYNC1I2 	HGNC:2964 	Q13409
4635 	DYNC1LI1 	HGNC:18745 	Q9Y6G9
4636 	DYNC1LI2 	HGNC:2966 	O43237
4637 	DYNC2H1 	HGNC:2962 	Q8NCM8
4638 	DYNC2I1 	HGNC:21862 	Q8WVS4
4639 	DYNC2I2 	HGNC:28296 	Q96EX3
4640 	DYNC2LI1 	HGNC:24595 	Q8TCX1
4641 	DYNLL1 	HGNC:15476 	P63167
4642 	DYNLL2 	HGNC:24596 	Q96FJ2
4643 	DYNLRB1 	HGNC:15468 	Q9NP97
4644 	DYNLRB2 	HGNC:15467 	Q8TF09
4645 	DYNLT1 	HGNC:11697 	P63172
4646 	DYNLT2 	HGNC:11695 	Q8IZS6
4647 	DYNLT2B 	HGNC:28482 	Q8WW35
4648 	DYNLT3 	HGNC:11694 	P51808
4649 	DYNLT4 	HGNC:32315 	Q5JR98
4650 	DYNLT5 	HGNC:26882 	Q8N7M0
4651 	DYRK1A 	HGNC:3091 	Q13627
4652 	DYRK1B 	HGNC:3092 	Q9Y463
4653 	DYRK2 	HGNC:3093 	Q92630
4654 	DYRK3 	HGNC:3094 	O43781
4655 	DYRK4 	HGNC:3095 	Q9NR20
4656 	DYSF 	HGNC:3097 	O75923
4657 	DYTN 	HGNC:23279 	A2CJ06
4658 	DZANK1 	HGNC:15858 	Q9NVP4
4659 	DZIP1 	HGNC:20908 	Q86YF9
4660 	DZIP1L 	HGNC:26551 	Q8IYY4
4661 	DZIP3 	HGNC:30938 	Q86Y13
4662 	E2F1 	HGNC:3113 	Q01094
4663 	E2F2 	HGNC:3114 	Q14209
4664 	E2F3 	HGNC:3115 	O00716
4665 	E2F4 	HGNC:3118 	Q16254
4666 	E2F5 	HGNC:3119 	Q15329
4667 	E2F6 	HGNC:3120 	O75461
4668 	E2F7 	HGNC:23820 	Q96AV8
4669 	E2F8 	HGNC:24727 	A0AVK6
4670 	E4F1 	HGNC:3121 	Q66K89
4671 	EAF1 	HGNC:20907 	Q96JC9
4672 	EAF2 	HGNC:23115 	Q96CJ1
4673 	EAPP 	HGNC:19312 	Q56P03
4674 	EARS2 	HGNC:29419 	Q5JPH6
4675 	EBAG9 	HGNC:3123 	O00559
4676 	EBF1 	HGNC:3126 	Q9UH73
4677 	EBF2 	HGNC:19090 	Q9HAK2
4678 	EBF3 	HGNC:19087 	Q9H4W6
4679 	EBF4 	HGNC:29278 	Q9BQW3
4680 	EBI3 	HGNC:3129 	Q14213
4681 	EBLN1 	HGNC:39430 	P0CF75
4682 	EBLN2 	HGNC:25493 	Q6P2I7
4683 	EBNA1BP2 	HGNC:15531 	Q99848
4684 	EBP 	HGNC:3133 	Q15125
4685 	EBPL 	HGNC:18061 	Q9BY08
4686 	ECD 	HGNC:17029 	O95905
4687 	ECE1 	HGNC:3146 	P42892
4688 	ECE2 	HGNC:13275 	P0DPD6
4689 	ECEL1 	HGNC:3147 	O95672
4690 	ECH1 	HGNC:3149 	Q13011
4691 	ECHDC1 	HGNC:21489 	Q9NTX5
4692 	ECHDC2 	HGNC:23408 	Q86YB7
4693 	ECHDC3 	HGNC:23489 	Q96DC8
4694 	ECHS1 	HGNC:3151 	P30084
4695 	ECI1 	HGNC:2703 	P42126
4696 	ECI2 	HGNC:14601 	O75521
4697 	ECM1 	HGNC:3153 	Q16610
4698 	ECM2 	HGNC:3154 	O94769
4699 	ECPAS 	HGNC:29020 	Q5VYK3
4700 	ECRG4 	HGNC:24642 	Q9H1Z8
4701 	ECSCR 	HGNC:35454 	Q19T08
4702 	ECSIT 	HGNC:29548 	Q9BQ95
4703 	ECT2 	HGNC:3155 	Q9H8V3
4704 	ECT2L 	HGNC:21118 	Q008S8
4705 	EDA 	HGNC:3157 	Q92838
4706 	EDA2R 	HGNC:17756 	Q9HAV5
4707 	EDAR 	HGNC:2895 	Q9UNE0
4708 	EDARADD 	HGNC:14341 	Q8WWZ3
4709 	EDC3 	HGNC:26114 	Q96F86
4710 	EDC4 	HGNC:17157 	Q6P2E9
4711 	EDDM3A 	HGNC:16978 	Q14507
4712 	EDDM3B 	HGNC:19223 	P56851
4713 	EDDM13 	HGNC:53168 	A0A1B0GTR0
4714 	EDEM1 	HGNC:18967 	Q92611
4715 	EDEM2 	HGNC:15877 	Q9BV94
4716 	EDEM3 	HGNC:16787 	Q9BZQ6
4717 	EDF1 	HGNC:3164 	O60869
4718 	EDIL3 	HGNC:3173 	O43854
4719 	EDN1 	HGNC:3176 	P05305
4720 	EDN2 	HGNC:3177 	P20800
4721 	EDN3 	HGNC:3178 	P14138
4722 	EDNRA 	HGNC:3179 	P25101
4723 	EDNRB 	HGNC:3180 	P24530
4724 	EDRF1 	HGNC:24640 	Q3B7T1
4725 	EEA1 	HGNC:3185 	Q15075
4726 	EED 	HGNC:3188 	O75530
4727 	EEF1A1 	HGNC:3189 	P68104
4728 	EEF1A2 	HGNC:3192 	Q05639
4729 	EEF1AKMT1 	HGNC:27351 	Q8WVE0
4730 	EEF1AKMT2 	HGNC:33787 	Q5JPI9
4731 	EEF1AKMT3 	HGNC:24936 	Q96AZ1
4732 	EEF1AKMT4 	HGNC:53611 	P0DPD7
4733 	EEF1B2 	HGNC:3208 	P24534
4734 	EEF1D 	HGNC:3211 	P29692
4735 	EEF1E1 	HGNC:3212 	O43324
4736 	EEF1G 	HGNC:3213 	P26641
4737 	EEF2 	HGNC:3214 	P13639
4738 	EEF2K 	HGNC:24615 	O00418
4739 	EEF2KMT 	HGNC:32221 	Q96G04
4740 	EEFSEC 	HGNC:24614 	P57772
4741 	EEIG1 	HGNC:31419 	Q5T9C2
4742 	EEIG2 	HGNC:27637 	Q5T8I3
4743 	EEPD1 	HGNC:22223 	Q7L9B9
4744 	EFCAB2 	HGNC:28166 	Q5VUJ9
4745 	EFCAB3 	HGNC:26379 	Q8N7B9
4746 	EFCAB5 	HGNC:24801 	A4FU69
4747 	EFCAB6 	HGNC:24204 	Q5THR3
4748 	EFCAB7 	HGNC:29379 	A8K855
4749 	EFCAB8 	HGNC:34532 	A8MWE9
4750 	EFCAB9 	HGNC:34530 	A8MZ26
4751 	EFCAB10 	HGNC:34531 	A6NFE3
4752 	EFCAB11 	HGNC:20357 	Q9BUY7
4753 	EFCAB12 	HGNC:28061 	Q6NXP0
4754 	EFCAB13 	HGNC:26864 	Q8IY85
4755 	EFCAB14 	HGNC:29051 	O75071
4756 	EFCC1 	HGNC:25692 	Q9HA90
4757 	EFEMP1 	HGNC:3218 	Q12805
4758 	EFEMP2 	HGNC:3219 	O95967
4759 	EFHB 	HGNC:26330 	Q8N7U6
4760 	EFHC1 	HGNC:16406 	Q5JVL4
4761 	EFHC2 	HGNC:26233 	Q5JST6
4762 	EFHD1 	HGNC:29556 	Q9BUP0
4763 	EFHD2 	HGNC:28670 	Q96C19
4764 	EFL1 	HGNC:25789 	Q7Z2Z2
4765 	EFNA1 	HGNC:3221 	P20827
4766 	EFNA2 	HGNC:3222 	O43921
4767 	EFNA3 	HGNC:3223 	P52797
4768 	EFNA4 	HGNC:3224 	P52798
4769 	EFNA5 	HGNC:3225 	P52803
4770 	EFNB1 	HGNC:3226 	P98172
4771 	EFNB2 	HGNC:3227 	P52799
4772 	EFNB3 	HGNC:3228 	Q15768
4773 	EFR3A 	HGNC:28970 	Q14156
4774 	EFR3B 	HGNC:29155 	Q9Y2G0
4775 	EFS 	HGNC:16898 	O43281
4776 	EFTUD2 	HGNC:30858 	Q15029
4777 	EGF 	HGNC:3229 	P01133
4778 	EGFL6 	HGNC:3235 	Q8IUX8
4779 	EGFL7 	HGNC:20594 	Q9UHF1
4780 	EGFL8 	HGNC:13944 	Q99944
4781 	EGFLAM 	HGNC:26810 	Q63HQ2
4782 	EGFR 	HGNC:3236 	P00533
4783 	EGLN1 	HGNC:1232 	Q9GZT9
4784 	EGLN2 	HGNC:14660 	Q96KS0
4785 	EGLN3 	HGNC:14661 	Q9H6Z9
4786 	EGR1 	HGNC:3238 	P18146
4787 	EGR2 	HGNC:3239 	P11161
4788 	EGR3 	HGNC:3240 	Q06889
4789 	EGR4 	HGNC:3241 	Q05215
4790 	EHBP1 	HGNC:29144 	Q8NDI1
4791 	EHBP1L1 	HGNC:30682 	Q8N3D4
4792 	EHD1 	HGNC:3242 	Q9H4M9
4793 	EHD2 	HGNC:3243 	Q9NZN4
4794 	EHD3 	HGNC:3244 	Q9NZN3
4795 	EHD4 	HGNC:3245 	Q9H223
4796 	EHF 	HGNC:3246 	Q9NZC4
4797 	EHHADH 	HGNC:3247 	Q08426
4798 	EHMT1 	HGNC:24650 	Q9H9B1
4799 	EHMT2 	HGNC:14129 	Q96KQ7
4800 	EI24 	HGNC:13276 	O14681
4801 	EID1 	HGNC:1191 	Q9Y6B2
4802 	EID2 	HGNC:28292 	Q8N6I1
4803 	EID2B 	HGNC:26796 	Q96D98
4804 	EID3 	HGNC:32961 	Q8N140
4805 	EIF1 	HGNC:3249 	P41567
4806 	EIF1AD 	HGNC:28147 	Q8N9N8
4807 	EIF1AX 	HGNC:3250 	P47813
4808 	EIF1AY 	HGNC:3252 	O14602
4809 	EIF1B 	HGNC:30792 	O60739
4810 	EIF2A 	HGNC:3254 	Q9BY44
4811 	EIF2AK1 	HGNC:24921 	Q9BQI3
4812 	EIF2AK2 	HGNC:9437 	P19525
4813 	EIF2AK3 	HGNC:3255 	Q9NZJ5
4814 	EIF2AK4 	HGNC:19687 	Q9P2K8
4815 	EIF2B1 	HGNC:3257 	Q14232
4816 	EIF2B2 	HGNC:3258 	P49770
4817 	EIF2B3 	HGNC:3259 	Q9NR50
4818 	EIF2B4 	HGNC:3260 	Q9UI10
4819 	EIF2B5 	HGNC:3261 	Q13144
4820 	EIF2D 	HGNC:6583 	P41214
4821 	EIF2S1 	HGNC:3265 	P05198
4822 	EIF2S2 	HGNC:3266 	P20042
4823 	EIF2S3 	HGNC:3267 	P41091
4824 	EIF2S3B 	HGNC:43863 	Q2VIR3
4825 	EIF3A 	HGNC:3271 	Q14152
4826 	EIF3B 	HGNC:3280 	P55884
4827 	EIF3C 	HGNC:3279 	Q99613
4828 	EIF3CL 	HGNC:26347 	B5ME19
4829 	EIF3D 	HGNC:3278 	O15371
4830 	EIF3E 	HGNC:3277 	P60228
4831 	EIF3F 	HGNC:3275 	O00303
4832 	EIF3G 	HGNC:3274 	O75821
4833 	EIF3H 	HGNC:3273 	O15372
4834 	EIF3I 	HGNC:3272 	Q13347
4835 	EIF3J 	HGNC:3270 	O75822
4836 	EIF3K 	HGNC:24656 	Q9UBQ5
4837 	EIF3L 	HGNC:18138 	Q9Y262
4838 	EIF3M 	HGNC:24460 	Q7L2H7
4839 	EIF4A1 	HGNC:3282 	P60842
4840 	EIF4A2 	HGNC:3284 	Q14240
4841 	EIF4A3 	HGNC:18683 	P38919
4842 	EIF4B 	HGNC:3285 	P23588
4843 	EIF4E 	HGNC:3287 	P06730
4844 	EIF4E1B 	HGNC:33179 	A6NMX2
4845 	EIF4E2 	HGNC:3293 	O60573
4846 	EIF4E3 	HGNC:31837 	Q8N5X7
4847 	EIF4EBP1 	HGNC:3288 	Q13541
4848 	EIF4EBP2 	HGNC:3289 	Q13542
4849 	EIF4EBP3 	HGNC:3290 	O60516
4850 	EIF4ENIF1 	HGNC:16687 	Q9NRA8
4851 	EIF4G1 	HGNC:3296 	Q04637
4852 	EIF4G2 	HGNC:3297 	P78344
4853 	EIF4G3 	HGNC:3298 	O43432
4854 	EIF4H 	HGNC:12741 	Q15056
4855 	EIF5 	HGNC:3299 	P55010
4856 	EIF5A 	HGNC:3300 	P63241
4857 	EIF5A2 	HGNC:3301 	Q9GZV4
4858 	EIF5AL1 	HGNC:17419 	Q6IS14
4859 	EIF5B 	HGNC:30793 	O60841
4860 	EIF6 	HGNC:6159 	P56537
4861 	EIPR1 	HGNC:12383 	Q53HC9
4862 	ELAC1 	HGNC:14197 	Q9H777
4863 	ELAC2 	HGNC:14198 	Q9BQ52
4864 	ELANE 	HGNC:3309 	P08246
4865 	ELAPOR1 	HGNC:29618 	Q6UXG2
4866 	ELAPOR2 	HGNC:21945 	A8MWY0
4867 	ELAVL1 	HGNC:3312 	Q15717
4868 	ELAVL2 	HGNC:3313 	Q12926
4869 	ELAVL3 	HGNC:3314 	Q14576
4870 	ELAVL4 	HGNC:3315 	P26378
4871 	ELF1 	HGNC:3316 	P32519
4872 	ELF2 	HGNC:3317 	Q15723
4873 	ELF3 	HGNC:3318 	P78545
4874 	ELF4 	HGNC:3319 	Q99607
4875 	ELF5 	HGNC:3320 	Q9UKW6
4876 	ELFN1 	HGNC:33154 	P0C7U0
4877 	ELFN2 	HGNC:29396 	Q5R3F8
4878 	ELK1 	HGNC:3321 	P19419
4879 	ELK3 	HGNC:3325 	P41970
4880 	ELK4 	HGNC:3326 	P28324
4881 	ELL 	HGNC:23114 	P55199
4882 	ELL2 	HGNC:17064 	O00472
4883 	ELL3 	HGNC:23113 	Q9HB65
4884 	ELMO1 	HGNC:16286 	Q92556
4885 	ELMO2 	HGNC:17233 	Q96JJ3
4886 	ELMO3 	HGNC:17289 	Q96BJ8
4887 	ELMOD1 	HGNC:25334 	Q8N336
4888 	ELMOD2 	HGNC:28111 	Q8IZ81
4889 	ELMOD3 	HGNC:26158 	Q96FG2
4890 	ELN 	HGNC:3327 	P15502
4891 	ELOA 	HGNC:11620 	Q14241
4892 	ELOA2 	HGNC:30771 	Q8IYF1
4893 	ELOB 	HGNC:11619 	Q15370
4894 	ELOC 	HGNC:11617 	Q15369
4895 	ELOF1 	HGNC:28691 	P60002
4896 	ELOVL1 	HGNC:14418 	Q9BW60
4897 	ELOVL2 	HGNC:14416 	Q9NXB9
4898 	ELOVL3 	HGNC:18047 	Q9HB03
4899 	ELOVL4 	HGNC:14415 	Q9GZR5
4900 	ELOVL5 	HGNC:21308 	Q9NYP7
4901 	ELOVL6 	HGNC:15829 	Q9H5J4
4902 	ELOVL7 	HGNC:26292 	A1L3X0
4903 	ELP1 	HGNC:5959 	O95163
4904 	ELP2 	HGNC:18248 	Q6IA86
4905 	ELP3 	HGNC:20696 	Q9H9T3
4906 	ELP4 	HGNC:1171 	Q96EB1
4907 	ELP5 	HGNC:30617 	Q8TE02
4908 	ELP6 	HGNC:25976 	Q0PNE2
4909 	ELSPBP1 	HGNC:14417 	Q96BH3
4910 	EMB 	HGNC:30465 	Q6PCB8
4911 	EMC1 	HGNC:28957 	Q8N766
4912 	EMC2 	HGNC:28963 	Q15006
4913 	EMC3 	HGNC:23999 	Q9P0I2
4914 	EMC4 	HGNC:28032 	Q5J8M3
4915 	EMC6 	HGNC:28430 	Q9BV81
4916 	EMC7 	HGNC:24301 	Q9NPA0
4917 	EMC8 	HGNC:7864 	O43402
4918 	EMC9 	HGNC:20273 	Q9Y3B6
4919 	EMC10 	HGNC:27609 	Q5UCC4
4920 	EMCN 	HGNC:16041 	Q9ULC0
4921 	EMD 	HGNC:3331 	P50402
4922 	EME1 	HGNC:24965 	Q96AY2
4923 	EME2 	HGNC:27289 	A4GXA9
4924 	EMG1 	HGNC:16912 	Q92979
4925 	EMID1 	HGNC:18036 	Q96A84
4926 	EMILIN1 	HGNC:19880 	Q9Y6C2
4927 	EMILIN2 	HGNC:19881 	Q9BXX0
4928 	EMILIN3 	HGNC:16123 	Q9NT22
4929 	EML1 	HGNC:3330 	O00423
4930 	EML2 	HGNC:18035 	O95834
4931 	EML3 	HGNC:26666 	Q32P44
4932 	EML4 	HGNC:1316 	Q9HC35
4933 	EML5 	HGNC:18197 	Q05BV3
4934 	EML6 	HGNC:35412 	Q6ZMW3
4935 	EMP1 	HGNC:3333 	P54849
4936 	EMP2 	HGNC:3334 	P54851
4937 	EMP3 	HGNC:3335 	P54852
4938 	EMSY 	HGNC:18071 	Q7Z589
4939 	EMX1 	HGNC:3340 	Q04741
4940 	EMX2 	HGNC:3341 	Q04743
4941 	EN1 	HGNC:3342 	Q05925
4942 	EN2 	HGNC:3343 	P19622
4943 	ENAH 	HGNC:18271 	Q8N8S7
4944 	ENAM 	HGNC:3344 	Q9NRM1
4945 	ENC1 	HGNC:3345 	O14682
4946 	ENDOD1 	HGNC:29129 	O94919
4947 	ENDOG 	HGNC:3346 	Q14249
4948 	ENDOU 	HGNC:14369 	P21128
4949 	ENDOV 	HGNC:26640 	Q8N8Q3
4950 	ENG 	HGNC:3349 	P17813
4951 	ENGASE 	HGNC:24622 	Q8NFI3
4952 	ENHO 	HGNC:24838 	Q6UWT2
4953 	ENKD1 	HGNC:25246 	Q9H0I2
4954 	ENKUR 	HGNC:28388 	Q8TC29
4955 	ENO1 	HGNC:3350 	P06733
4956 	ENO2 	HGNC:3353 	P09104
4957 	ENO3 	HGNC:3354 	P13929
4958 	ENO4 	HGNC:31670 	A6NNW6
4959 	ENOPH1 	HGNC:24599 	Q9UHY7
4960 	ENOSF1 	HGNC:30365 	Q7L5Y1
4961 	ENOX1 	HGNC:25474 	Q8TC92
4962 	ENOX2 	HGNC:2259 	Q16206
4963 	ENPEP 	HGNC:3355 	Q07075
4964 	ENPP1 	HGNC:3356 	P22413
4965 	ENPP2 	HGNC:3357 	Q13822
4966 	ENPP3 	HGNC:3358 	O14638
4967 	ENPP4 	HGNC:3359 	Q9Y6X5
4968 	ENPP5 	HGNC:13717 	Q9UJA9
4969 	ENPP6 	HGNC:23409 	Q6UWR7
4970 	ENPP7 	HGNC:23764 	Q6UWV6
4971 	ENSA 	HGNC:3360 	O43768
4972 	ENTHD1 	HGNC:26352 	Q8IYW4
4973 	ENTPD1 	HGNC:3363 	P49961
4974 	ENTPD2 	HGNC:3364 	Q9Y5L3
4975 	ENTPD3 	HGNC:3365 	O75355
4976 	ENTPD4 	HGNC:14573 	Q9Y227
4977 	ENTPD5 	HGNC:3367 	O75356
4978 	ENTPD6 	HGNC:3368 	O75354
4979 	ENTPD7 	HGNC:19745 	Q9NQZ7
4980 	ENTPD8 	HGNC:24860 	Q5MY95
4981 	ENTR1 	HGNC:10667 	Q96C92
4982 	ENTREP1 	HGNC:24820 	Q15884
4983 	ENTREP2 	HGNC:29075 	O60320
4984 	ENTREP3 	HGNC:1233 	P81408
4985 	ENY2 	HGNC:24449 	Q9NPA8
4986 	EOGT 	HGNC:28526 	Q5NDL2
4987 	EOLA1 	HGNC:28089 	Q8TE69
4988 	EOLA2 	HGNC:17402 	Q96DE9
4989 	EOMES 	HGNC:3372 	O95936
4990 	EP300 	HGNC:3373 	Q09472
4991 	EP400 	HGNC:11958 	Q96L91
4992 	EPAS1 	HGNC:3374 	Q99814
4993 	EPB41 	HGNC:3377 	P11171
4994 	EPB41L1 	HGNC:3378 	Q9H4G0
4995 	EPB41L2 	HGNC:3379 	O43491
4996 	EPB41L3 	HGNC:3380 	Q9Y2J2
4997 	EPB41L4A 	HGNC:13278 	Q9HCS5
4998 	EPB41L4B 	HGNC:19818 	Q9H329
4999 	EPB41L5 	HGNC:19819 	Q9HCM4
5000 	EPB42 	HGNC:3381 	P16452
5001 	EPC1 	HGNC:19876 	Q9H2F5
5002 	EPC2 	HGNC:24543 	Q52LR7
5003 	EPCAM 	HGNC:11529 	P16422
5004 	EPDR1 	HGNC:17572 	Q9UM22
5005 	EPG5 	HGNC:29331 	Q9HCE0
5006 	EPGN 	HGNC:17470 	Q6UW88
5007 	EPHA1 	HGNC:3385 	P21709
5008 	EPHA2 	HGNC:3386 	P29317
5009 	EPHA3 	HGNC:3387 	P29320
5010 	EPHA4 	HGNC:3388 	P54764
5011 	EPHA5 	HGNC:3389 	P54756
5012 	EPHA6 	HGNC:19296 	Q9UF33
5013 	EPHA7 	HGNC:3390 	Q15375
5014 	EPHA8 	HGNC:3391 	P29322
5015 	EPHA10 	HGNC:19987 	Q5JZY3
5016 	EPHB1 	HGNC:3392 	P54762
5017 	EPHB2 	HGNC:3393 	P29323
5018 	EPHB3 	HGNC:3394 	P54753
5019 	EPHB4 	HGNC:3395 	P54760
5020 	EPHB6 	HGNC:3396 	O15197
5021 	EPHX1 	HGNC:3401 	P07099
5022 	EPHX2 	HGNC:3402 	P34913
